t,controller,trajectory,run_id,odom_x,odom_y,odom_yaw,odom_v,odom_w,desired_x,desired_y,desired_yaw,error_ex,error_ey,error_etheta,cmd_v,cmd_w
0.52,BSMC,circle,sim,-0.025540448830148672,0.027951398550635505,-0.07699057628624291,0.06750286007606948,0.044147391606349944,0.010815789114730454,5.849235776511641e-05,0.010816000000000003,0.039766037713447173,-0.024980045930627807,0.08868952411836992,0.0733487431814099,0.05411004555320729
0.54,BSMC,circle,sim,-0.02416938806407429,0.027845630728191233,-0.0760661909368863,0.06875671706337269,0.04621926746783079,0.011663735522745277,6.802367678260257e-05,0.011664000000000002,0.03923861089318947,-0.024939233005303176,0.08865457628624292,0.07451932831341418,0.05617923196163996
0.56,BSMC,circle,sim,-0.022773279361661382,0.02773922876161566,-0.07510192390618542,0.07000787254738232,0.04821335153504456,0.01254367103214067,7.867493635405065e-05,0.012544000000000003,0.03871698855139727,-0.024896733513836415,0.0886101909368863,0.07569461880579896,0.058246750695887764
0.58,BSMC,circle,sim,-0.021351806661845583,0.027632272262547976,-0.07409760133757858,0.07127454540392435,0.050216128430342066,0.013455593937622377,9.053060200203689e-05,0.013456,0.03820126946467376,-0.024852460275481006,0.08855792390618542,0.07687469148722217,0.06031274485907651
0.6,BSMC,circle,sim,-0.01990580965738699,0.027524930829946854,-0.07305014143478243,0.07249878481836938,0.0523729951398075,0.014399502341159755,0.00010367820842194231,0.0144,0.037691145157812814,-0.024806393585483515,0.08849760133757857,0.07805930282148303,0.062377052503097365
0.62,BSMC,circle,sim,-0.018435096877144116,0.027417303540532317,-0.07195885706627332,0.07373228118328566,0.054564218425456,0.01537539413798242,0.00011820835905718141,0.015376,0.037187394513919315,-0.024758624095714228,0.08842614143478243,0.07924909469396732,0.06443890714818548
0.64,BSMC,circle,sim,-0.01693890796556792,0.02730945327988562,-0.07082763191553125,0.07500354888012177,0.05656125753710364,0.016383267002086352,0.00013421472562713532,0.016384000000000003,0.0366898226930772,-0.024709154361472238,0.08834285706627332,0.0804439184317771,0.06649797199661565
0.66,BSMC,circle,sim,-0.015418335312090156,0.027201574265711837,-0.06965470758815781,0.07621973294697898,0.058646216368672996,0.017423118371249543,0.00015179404760568005,0.017424000000000002,0.0361977777523034,-0.024657822181685583,0.08825163191553126,0.08164323760592855,0.06855489488131818
0.68,BSMC,circle,sim,-0.013873317298207219,0.027093782103432735,-0.06844248014568208,0.07743868241182146,0.06061137212378665,0.01849494543155734,0.00017104613164775628,0.018496000000000002,0.03571232555312571,-0.024604671621288637,0.08815070758815781,0.0828479192003013,0.0706091509304389
0.7000000000000001,BSMC,circle,sim,-0.012304484199139073,0.026986239299194022,-0.06719119590890753,0.0786257392250669,0.06256421183872755,0.01959874510143767,0.0001920738509576525,0.019600000000000003,0.03523347766074566,-0.024549601221134816,0.08804248014568208,0.08405796459314666,0.0726611342003294
0.72,BSMC,circle,sim,-0.01071156109502956,0.02687904753091727,-0.06589775214701923,0.07982628155551562,0.06467218809441493,0.020734514015206294,0.0002149831445996675,0.020735999999999997,0.034761885933436536,-0.02449258756140661,0.08792719590890753,0.08527389855252725,0.07471078796044049
0.74,BSMC,circle,sim,-0.009094565315978508,0.026772336634599384,-0.06456316312330951,0.08102565280301494,0.06672945118548612,0.021902248506122362,0.00023988301674282564,0.021904,0.03429721308227245,-0.024433723365517575,0.08780175214701923,0.08649546928589012,0.0767572411750797
0.76,BSMC,circle,sim,-0.007452544869816962,0.02666617505162149,-0.06318324999309209,0.0822724350452953,0.06899565651087092,0.02310194458895435,0.00026688553584020003,0.023104000000000006,0.03383951634254808,-0.024372962924305602,0.08766716312330952,0.08772272130666549,0.0788005775555028
0.78,BSMC,circle,sim,-0.005785550170684372,0.026560708526326575,-0.06176203887167784,0.08351638334623233,0.07106055607071259,0.02433359794205678,0.00029610583373518296,0.024336000000000003,0.033387755139170354,-0.024310434635763937,0.0875192499930921,0.0889548458851079,0.08083956770209623
0.8,BSMC,circle,sim,-0.004094477994903611,0.02645613145557473,-0.06029645966915137,0.08471513246502826,0.07327896012632318,0.02559720388895788,0.0003276621046938155,0.025600000000000005,0.032942094120164446,-0.0242459978533728,0.08736203887167784,0.09019195779676029,0.08287504269472094
0.8200000000000001,BSMC,circle,sim,-0.002378246773853215,0.026352523196955416,-0.05879148124421767,0.08596778866764951,0.07524892124668467,0.026892757379458454,0.00036167560435662605,0.02689600000000001,0.03250337294933278,-0.02417974626074204,0.08719245966915137,0.09143475191330706,0.08490601607940114
0.84,BSMC,circle,sim,-0.000635865512116647,0.026249967835691175,-0.057244072946796655,0.08726984105884968,0.07737041487105079,0.02822025297024231,0.0003982706486069798,0.028223999999999996,0.032070644141574345,-0.024111515843624774,0.08701548124421767,0.0926824434910439,0.08693365042570943
0.86,BSMC,circle,sim,0.00113132890525987,0.02614869578646301,-0.055656291285085265,0.08850469107286911,0.0793890830855696,0.02957968480499863,0.0004375746123522761,0.029584000000000003,0.031642857071531014,-0.02404139599176921,0.08682807294679666,0.09393421016500433,0.08895696820854183
0.88,BSMC,circle,sim,0.002923384499609683,0.026048853505768993,-0.054028551899028464,0.08974173686549984,0.08138696930283991,0.03097104659405638,0.00047971792821088766,0.030976000000000004,0.03122141618145004,-0.023969320967837243,0.08663229128508526,0.09519117025408903,0.09097638839198316
0.9,BSMC,circle,sim,0.004740130260957372,0.02595060174277466,-0.05236055498293447,0.09097003037135763,0.08339984580469975,0.03239433159353151,0.0005248340851042865,0.032400000000000005,0.030806298455526095,-0.023895277053599083,0.08642855189902846,0.09645330566185795,0.092991896571987
0.92,BSMC,circle,sim,0.006580496411824283,0.02585415098960928,-0.05065112644975928,0.09214459177079871,0.08547142665875916,0.03384953258398704,0.0005730596267451427,0.03385600000000001,0.03039768296830238,-0.023819274078221528,0.08621655498293448,0.09772076475307452,0.09500327206594862
0.9400000000000001,BSMC,circle,sim,0.008446241507552113,0.025759567999630365,-0.048898332299470444,0.09340704877344377,0.08763970751444153,0.03533664184860664,0.000624534150020617,0.03534400000000001,0.02999662801323592,-0.02374135156408296,0.08599512644975929,0.09899440721276002,0.09701001523447382
0.96,BSMC,circle,sim,0.010337290814253912,0.025667025072316742,-0.04710529817340965,0.09466561775234347,0.08965170630303979,0.03685565115088206,0.0006794003032637441,0.03686399999999999,0.029601342006019587,-0.023661570518523512,0.08576233229947043,0.10027281121160364,0.09901135603779435
0.98,BSMC,circle,sim,0.012255754213860623,0.02557658838168075,-0.04527205279107962,0.09602969085969879,0.09166226911650178,0.038406551711815076,0.0007378037844083529,0.038416,0.02921198925932355,-0.023579846582834813,0.08552129817340964,0.10155609149818715,0.10100810404490566
1.0,BSMC,circle,sim,0.014199264676508484,0.02548854151278448,-0.043400019274386796,0.09727519171844562,0.09360167583464096,0.03998933418663416,0.0007998933390220841,0.04,0.028826472748670975,-0.02349618148153571,0.0852720527910796,0.10284256765906907,0.10300013269910106
1.02,BSMC,circle,sim,0.016167541862726825,0.02540306457119468,-0.04149090665991373,0.09850661639366079,0.09545563072365332,0.041603988641026865,0.0008658207582140642,0.041616,0.028447209887771358,-0.023410542978113173,0.08501601927438678,0.10413417238795036,0.10498778222476982
1.04,BSMC,circle,sim,0.018160668503096354,0.025320320453143162,-0.03954400448345808,0.09974217254530371,0.09734510882278231,0.043250504526888216,0.0009357408764091302,0.04326400000000001,0.028074534611145483,-0.023322892226766572,0.08475490665991374,0.10543116366776925,0.10697152701587262
